TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS
2020-11-26;DERAS.E;DERLUKS DERI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDERAS;SI;0;0;0;0;;0;10.25;10.25;0;9.8;10.84;10.34;10.34;0.878;10.34;10.36;10.294;36149417.42;3511556;10489;0;0;0;0;124855.5;12075;39;40036.48;3872;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;DERIM.E;DERIMOD;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDERIM;SI;0;0;0;0;;0;10.1;10.15;0;9.94;10.22;10;10;-0.99;10;10.01;10.048;5643795.9;561674;1806;0;0;0;0;4500;450;6;44950;4495;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;DESA.E;DESA DERI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDESA;SI;0;0;0;0;;0;7.39;7.37;0;7.32;7.54;7.5;7.5;1.488;7.48;7.5;7.432;9095166.34;1223847;7001;0;0;0;0;117990;15732;29;604905;80654;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;DESPC.E;DESPEC BILGISAYAR;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDESPC;SI;0;0;0;0;;0;11.86;11.86;0;11.75;12.35;12.13;12.13;2.277;12.13;12.14;12.068;28823809.67;2388483;6661;0;0;0;0;104815.33;8641;32;25181.88;2076;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;DGATE.E;DATAGATE BILGISAYAR;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDGATE;SI;0;0;0;0;;0;15.74;15.9;0;15.81;16.35;16;16;1.652;15.98;16;16.104;37053899.45;2300866;7712;0;0;0;0;325232;20327;35;95408;5963;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;DGGYO.E;DOGUS GMYO;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTDGGYO;SI;0;0;0;1;;0;9.6;9.3;0;9.25;9.55;9.45;9.45;-1.563;9.45;9.48;9.413;1789270.24;190093;954;0;0;0;0;6974.1;738;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;DGKLB.E;DOGTAS KELEBEK MOBILYA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDGKLB;SI;0;0;0;0;;0;2.59;2.6;0;2.58;2.67;2.66;2.66;2.703;2.65;2.66;2.633;112325197.12;42668506;14817;0;0;0;0;576193.24;216614;65;24030.44;9034;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;DITAS.E;DITAS DOGAN;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDITAS;SI;0;0;0;0;;0;30.2;30.48;0;29.98;30.8;30.18;30.18;-0.066;30.18;30.24;30.2;2843643.5;94160;1870;0;0;0;0;46779;1550;9;694.14;23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;DMSAS.E;DEMISAS DOKUM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDMSAS;SI;0;0;0;0;;0;5.97;6;0;6;6.16;6.05;6.05;1.34;6.05;6.06;6.083;16956453.25;2787321;4830;0;0;0;0;98294.35;16247;28;25470.5;4210;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;DNISI.E;DINAMIK ISI MAKINA YALITIM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDNISI;SI;0;0;0;0;;0;10.26;10.27;0;10.1;10.35;10.21;10.21;-0.487;10.21;10.22;10.198;2976101.05;291843;2586;0;0;0;0;14865.76;1456;24;316.51;31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;DOBUR.E;DOGAN BURDA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDOBUR;TF;1;0;0;1;;0;24;25;0;24.5;25;24.5;24.5;2.083;24;24.5;24.522;377248;15384;45;0;0;0;0;44198;1804;5;6125;250;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;DOGUB.E;DOGUSAN;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTDOGUB;SI;0;0;0;1;;0;3.56;3.57;0;3.56;3.73;3.68;3.68;3.371;3.67;3.68;3.673;2932723.69;798350;1386;0;0;0;0;3716.8;1010;4;184;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;DOKTA.E;DOKTAS DOKUMCULUK;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTDOKTA;SI;0;0;0;1;;0;33.3;33.38;0;33.22;33.72;33.42;33.42;0.36;33.42;33.44;33.532;2561759.28;76398;803;0;0;0;0;2807.28;84;1;668.4;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;DURDO.E;DURAN DOGAN BASIM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDURDO;SI;0;0;0;0;;0;24.56;24.74;0;24.04;25.78;25.48;25.48;3.746;25.48;25.5;24.909;16467715.78;661125;4213;0;0;0;0;246926.68;9691;33;239894.2;9415;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;DYOBY.E;DYO BOYA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDYOBY;SI;0;0;0;0;;0;11.12;11.16;0;11.1;11.46;11.2;11.2;0.719;11.2;11.21;11.242;23811140.24;2118142;5689;0;0;0;0;125406.4;11197;25;78142.4;6977;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;DZGYO.E;DENIZ GMYO;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDZGYO;SI;0;0;0;0;;0;3.3;3.32;0;3.25;3.32;3.31;3.31;0.303;3.3;3.31;3.29;9417390.17;2862162;2858;0;0;0;0;117001.88;35348;26;19860;6000;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;EDIP.E;EDIP GAYRIMENKUL;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTEDIP;SI;0;0;0;0;;0;3.05;3.06;0;3.02;3.07;3.03;3.03;-0.656;3.03;3.04;3.038;5522955.22;1817783;1527;0;0;0;0;49995;16500;11;3908.7;1290;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;EGPRO.E;EGE PROFIL;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTEGPRO;SI;0;0;0;1;;0;24.22;26.64;0;25.7;26.64;26.64;0;9.992;26.64;0;26.451;50605855.32;1913215;5570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;EGSER.E;EGE SERAMIK;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTEGSER;SI;0;0;0;0;;0;9.67;9.68;0;9.4;9.8;9.44;9.44;-2.378;9.44;9.48;9.601;9931775.28;1034506;3149;0;0;0;0;261941.12;27748;39;17954.88;1902;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;EMKEL.E;EMEK ELEKTRIK;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTEMKEL;SI;0;0;0;1;;0;3.34;3.35;0;3.23;3.35;3.32;3.32;-0.599;3.32;3.33;3.293;1391759.54;422691;1193;0;0;0;0;27031.44;8142;10;7768.8;2340;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ERBOS.E;ERBOSAN;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTERBOS;SI;0;0;0;0;;0;36.58;38.04;0;34.68;39.5;35.24;35.24;-3.663;35.24;35.36;36.842;132546589.24;3597671;19344;0;0;0;0;390283;11075;23;2783.96;79;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ERSU.E;ERSU GIDA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTERSU;SI;0;0;0;0;;0;5.35;5.31;0;5.09;5.31;5.22;5.22;-2.43;5.21;5.22;5.223;26468206.36;5067844;7260;0;0;0;0;174995.28;33524;21;35589.96;6818;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ESCOM.E;ESCORT TEKNOLOJI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTESCOM;SI;0;0;0;0;;0;6.84;6.83;0;6.64;7.41;6.99;6.99;2.193;6.99;7;7.142;127994587.88;17920203;24000;0;0;0;0;608332.71;87029;79;75394.14;10786;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ETYAT.E;EURO TREND YAT. ORT.;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTETYAT;SI;1;0;0;1;;0;3.67;3.57;0;3.57;3.82;3.77;3.77;2.725;3.77;3.78;3.708;3117406.85;840722;3648;0;0;0;0;20768.93;5509;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;EUHOL.E;EURO YATIRIM HOLDING;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTEUHOL;SI;0;0;0;0;;0;2.81;2.82;0;2.78;2.87;2.85;2.85;1.423;2.84;2.85;2.826;11950102.86;4229355;3005;0;0;0;0;32281.95;11327;19;2.85;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;EUKYO.E;EURO KAPITAL YAT. ORT.;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTEUKYO;PY;1;0;0;1;;0;3.25;3.01;0;3;3.37;3.23;3.23;-0.615;3.23;3.24;3.182;2716627.77;853619;2256;0;0;0;0;23204.32;7184;13;1417.97;439;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;EUYO.E;EURO YAT. ORT.;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTEUYO;TF;1;0;0;1;;0;4.79;4.7;0;4.5;4.7;4.5;4.5;-6.054;4.49;4.5;4.568;3021954.41;661519;2014;0;0;0;0;546372;121416;183;88996.5;19777;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;FADE.E;FADE GIDA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTFADE;SI;0;0;0;0;;0;6.14;6.17;0;6.02;6.17;6.06;6.06;-1.303;6.06;6.07;6.074;10911730.1;1796404;3780;0;0;0;0;63114.9;10415;32;31202.94;5149;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;FENER.E;FENERBAHCE FUTBOL;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTFENER;SI;0;0;0;0;;0;33.9;34.16;0;33.88;34.44;34.14;34.14;0.708;34.14;34.16;34.136;87910375.46;2575288;9632;0;0;0;0;1150210.74;33691;52;186506.82;5463;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;FLAP.E;FLAP KONGRE TOPLANTI HIZ.;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTFLAP;SI;0;0;0;0;;0;7.56;7.62;0;7.48;7.75;7.59;7.59;0.397;7.59;7.6;7.592;31143346.84;4101859;8373;0;0;0;0;94396.83;12437;29;21176.1;2790;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;FMIZP.E;F-M IZMIT PISTON;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTFMIZP;SI;0;0;0;0;;0;138.9;138.9;0;133.3;145;135.4;135.4;-2.52;135.3;135.4;138.498;49704447.6;358881;9026;0;0;0;0;287048;2120;23;31412.8;232;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;FONET.E;FONET BILGI TEKNOLOJILERI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTFONET;SI;0;0;0;0;;0;11.29;11.31;0;11.3;11.7;11.45;11.45;1.417;11.43;11.45;11.481;27426014.99;2388737;7093;0;0;0;0;201382.6;17588;46;11266.8;984;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;FORMT.E;FORMET CELIK KAPI SANAYI;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTFORMT;TF;0;0;0;1;;0;4.3;4.4;0;4.25;4.4;4.25;4.25;-1.163;4.25;4.26;4.313;4039719.92;936739;1782;0;0;0;0;648932.5;152690;247;89764.25;21121;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;GARFA.E;GARANTI FAKTORING;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTGARFA;SI;0;0;0;1;;0;11.12;11.2;0;10.69;11.2;10.8;10.8;-2.878;10.8;10.81;10.865;878264.02;80833;701;0;0;0;0;12247.2;1134;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;GEDIK.E;GEDIK Y. MEN. DEG.;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTGEDIK;SI;0;0;0;1;;0;9.2;9.2;0;9.14;9.31;9.23;9.23;0.326;9.22;9.23;9.219;1868690.98;202699;882;0;0;0;0;184.6;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;GEDZA.E;GEDIZ AMBALAJ;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTGEDZA;SI;0;0;0;0;;0;21.06;21.12;0;20.88;21.26;20.9;20.9;-0.76;20.88;20.9;21.07;6926797.46;328746;2004;0;0;0;0;178506.9;8541;52;68217.6;3264;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;GENTS.E;GENTAS;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTGENTS;SI;0;0;0;0;;0;5.26;5.3;0;5.15;5.35;5.23;5.23;-0.57;5.23;5.24;5.268;31873242.15;6050086;5104;0;0;0;0;558564;106800;57;57007;10900;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;GEREL.E;GERSAN ELEKTRIK;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTGEREL;SI;0;0;0;0;;0;6.33;6.35;0;6.3;6.45;6.36;6.36;0.474;6.36;6.37;6.377;36455257.72;5716300;6505;0;0;0;0;368880;58000;44;10792.92;1697;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;GLBMD.E;GLOBAL MEN. DEG.;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTGLBMD;SI;0;0;0;1;;0;4.72;4.69;0;4.69;4.94;4.9;4.9;3.814;4.89;4.9;4.857;3083171.81;634791;2815;0;0;0;0;3606.4;736;38;34.3;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;GLRYH.E;GULER YAT. HOLDING;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTGLRYH;SI;0;0;0;1;;0;16.6;17;0;15.5;17.2;15.6;15.6;-6.024;15.58;15.6;16.189;30450335.08;1880918;10277;0;0;0;0;283389.6;18166;86;236480.4;15159;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;GLYHO.E;GLOBAL YAT. HOLDING;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTGLYHO;SI;0;0;0;0;;0;4.63;4.65;0;4.58;5.04;4.82;4.82;4.104;4.81;4.82;4.809;314951941.33;65487857;32105;0;0;0;0;1776531.5;368575;175;3160743.92;655756;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;GOLTS.E;GOLTAS CIMENTO;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTGOLTS;SI;0;0;0;0;;0;29.38;29.38;0;28.34;31.4;28.5;28.5;-2.995;28.5;28.54;29.636;80689974.26;2722657;12523;0;0;0;0;1092747;38342;114;7182;252;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;GRNYO.E;GARANTI YAT. ORT.;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTGRNYO;SI;0;0;0;1;;0;2.85;2.85;0;2.77;2.86;2.83;2.83;-0.702;2.82;2.83;2.803;3086611.48;1101348;2442;0;0;0;0;6404.29;2263;8;2830;1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;GSDDE.E;GSD DENIZCILIK;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTGSDDE;SI;0;0;0;0;;0;4.97;5;0;4.98;5.12;5.02;5.02;1.006;5.02;5.03;5.044;7379995.38;1463225;2795;0;0;0;0;101649.98;20249;21;1506;300;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;GSRAY.E;GALATASARAY SPORTIF;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTGSRAY;SI;0;0;0;0;;0;3.74;3.76;0;3.73;3.8;3.76;3.76;0.535;3.76;3.77;3.761;60509407.93;16088296;7038;0;0;0;0;768788.4;204465;44;101546.32;27007;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;HATEK.E;HATAY TEKSTIL;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTHATEK;SI;0;0;0;0;;0;13.22;13.27;0;13.17;13.86;13.68;13.68;3.48;13.68;13.69;13.638;15913409.47;1166826;4228;0;0;0;0;148318.56;10842;35;33420.24;2443;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;HDFGS.E;HEDEF GIRISIM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTHDFGS;SI;0;0;0;0;;0;6.22;6.28;0;6.16;6.31;6.19;6.19;-0.482;6.19;6.2;6.226;15941260.26;2560520;4828;0;0;0;0;164220.7;26530;17;3095;500;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;HUBVC.E;HUB GIRISIM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTHUBVC;SI;0;0;0;0;;0;16.98;17;0;16.95;17.3;17.05;17.05;0.412;17.05;17.06;17.08;29588089.49;1732339;7110;0;0;0;0;96059.7;5634;26;4262.5;250;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;HURGZ.E;HURRIYET GZT.;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTHURGZ;SI;0;0;0;0;;0;2.27;2.28;0;2.27;2.37;2.32;2.32;2.203;2.31;2.32;2.322;40189505.99;17310393;9253;0;0;0;0;651244.88;280709;34;11606.96;5003;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ICBCT.E;ICBC TURKEY BANK;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTICBCT;SI;0;0;0;1;;0;6.6;6.6;0;6.58;6.95;6.8;6.8;3.03;6.8;6.83;6.807;21128606.22;3103909;5093;0;0;0;0;71447.6;10507;11;13232.8;1946;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;IDEAS.E;IDEALIST DANISMANLIK;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTIDEAS;SI;0;0;0;1;;0;10.6;10.65;0;10.25;11.22;11.04;11.04;4.151;11.03;11.04;10.702;2417974.24;225941;1664;0;0;0;0;1368.96;124;14;8346.24;756;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;IDGYO.E;IDEALIST GMYO;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTIDGYO;SI;0;0;0;1;;0;6.09;6.09;0;6.07;6.19;6.17;6.17;1.314;6.16;6.17;6.124;1027147.32;167721;1138;0;0;0;0;45324.82;7346;17;16282.63;2639;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;IEYHO.E;ISIKLAR ENERJI YAPI HOL.;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTIEYHO;SI;0;0;0;1;;0;1.15;1.15;0;1.14;1.2;1.2;1.2;4.348;1.19;1.2;1.174;26329346.2;22421169;8805;0;0;0;0;133452;111210;65;20344.8;16954;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;IHEVA.E;IHLAS EV ALETLERI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTIHEVA;SI;0;0;0;0;;0;1.85;1.86;0;1.85;1.93;1.91;1.91;3.243;1.9;1.91;1.882;47800294.15;25398722;7848;0;0;0;0;1053223.66;551426;118;152484.85;79835;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;IHGZT.E;IHLAS GAZETECILIK;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTIHGZT;SI;0;0;0;1;;0;4.3;4.3;0;4.24;4.69;4.54;4.54;5.581;4.53;4.54;4.489;13167400.77;2933483;6478;0;0;0;0;88757;19550;47;14673.28;3232;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;IHLAS.E;IHLAS HOLDING;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTIHLAS;SI;0;0;0;0;;0;1.12;1.12;0;1.12;1.17;1.15;1.15;2.679;1.15;1.16;1.148;141919085.41;123667675;9472;0;0;0;0;1358559.4;1181356;88;80502.3;70002;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;IHLGM.E;IHLAS GAYRIMENKUL;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTIHLGM;SI;0;0;0;0;;0;1.25;1.25;0;1.24;1.29;1.27;1.27;1.6;1.27;1.28;1.266;120977366.53;95523614;14521;0;0;0;0;2073332.15;1632545;132;41794.43;32909;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;IHYAY.E;IHLAS YAYIN HOLDING;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTIHYAY;SI;0;0;0;0;;0;1.15;1.15;0;1.14;1.26;1.22;1.22;6.087;1.21;1.22;1.206;126575009.34;104968249;10689;0;0;0;0;1698372.98;1392109;120;603387.6;494580;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;INFO.E;INFO YATIRIM;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTINFO;SI;0;0;0;1;;0;4.48;4.44;0;4.37;4.92;4.92;4.92;9.821;4.92;0;4.771;11238827.53;2355839;4469;0;0;0;0;551.04;112;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;INFO.R;INFO YATIRIM  - RHKP;;T;MSPOT;RGT;MSPOTRGT;MSPOTRGTINFOR;SI;0;0;0;1;;0;6.68;6.61;0;6.52;7.69;7.58;0;13.473;7.57;7.58;7.212;7064015.22;979424;2464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;INTEM.E;INTEMA;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTINTEM;SI;0;0;0;1;;0;21.2;22.2;0;20.16;22.7;20.84;20.84;-1.698;20.82;20.84;21.194;3357674.9;158423;1877;0;0;0;0;22236.28;1067;16;7023.08;337;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;INVEO.E;INVEO YATIRIM HOLDING;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTINVEO;SI;0;0;0;0;;0;28.2;28.28;0;28.22;28.68;28.58;28.58;1.348;28.58;28.6;28.463;6405982.52;225062;2018;0;0;0;0;65333.88;2286;25;2143.5;75;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ISATR.E;IS BANKASI (A);;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTISATR;TF;0;0;0;1;;0;305000;0;0;0;0;0;0;0;0;302000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ISBTR.E;IS BANKASI (B);;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTISBTR;TF;0;0;0;0;;0;40999.7;40899.9;0;40000;40999.7;40999.7;0;0;40021.1;41000;40699.814;284898.7;7;7;0;0;0;0;0;0;0;40999.7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ISGSY.E;IS GIRISIM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTISGSY;SI;0;0;0;0;;0;16.05;16.11;0;15.9;16.19;16;16;-0.312;16;16.02;16.041;6695159.03;417378;1318;0;0;0;0;237104;14819;17;113136;7071;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ISKUR.E;IS BANKASI (KUR.);;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTISKUR;TF;0;0;0;1;;0;350000;330000;0;325000;330000;325000;325000;-7.143;324972.6;330000;327500;655000;2;2;0;0;0;0;325000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ISYAT.E;IS YAT. ORT.;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTISYAT;SI;0;0;0;0;;0;3.43;3.43;0;3.33;3.5;3.37;3.37;-1.749;3.37;3.38;3.412;73586002.47;21565614;18245;0;0;0;0;222083;65900;31;90787.8;26940;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ITTFH.E;ITTIFAK HOLDING;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTITTFH;SI;0;0;0;0;;0;2.2;2.22;0;2.2;2.29;2.23;2.23;1.364;2.23;2.24;2.24;121193897.84;54115406;18857;0;0;0;0;1176017.26;527362;99;28974.39;12993;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
